MPS Current Set,Current B,Target B,Target MPS Set
-38384.2469135801,0.15205,-0.276675,73214.1234567904
-38384.2469135801,0.15205,-0.310435,82032.6666666669
-38384.2469135801,0.15205,-0.34383,90777.1604938273
-38384.2469135801,0.15205,-0.376895,99447.6049382717
-38384.2469135801,0.15205,-0.409575,108044
-38384.2469135801,0.15205,-0.44197,116566.345679012
-38384.2469135801,0.15205,-0.47387,125014.641975309
-38384.2469135801,0.15205,-0.505565,133388.888888889
-28677.111111111,0.11477,0.077805,-19044.024691358
-28677.111111111,0.11477,0.041025,-9484.98765432096
-28677.111111111,0.11477,0.00275,0
-28677.111111111,0.11477,-0.031655,9410.9382716049
-28677.111111111,0.11477,-0.06749,18747.8271604938
-28677.111111111,0.11477,-0.10315,28010.6666666666
-28677.111111111,0.11477,-0.13847,37199.4567901233
-28677.111111111,0.11477,-0.173605,46314.197530864
-28677.111111111,0.11477,-0.20831,55354.8888888887
-28677.111111111,0.11477,-0.24258,64321.5308641973
-28677.111111111,0.11477,-0.276675,73214.1234567904
-28677.111111111,0.11477,-0.310435,82032.6666666669
-28677.111111111,0.11477,-0.34383,90777.1604938273
-28677.111111111,0.11477,-0.376895,99447.6049382717
-28677.111111111,0.11477,-0.409575,108044
-28677.111111111,0.11477,-0.44197,116566.345679012
-28677.111111111,0.11477,-0.47387,125014.641975309
-28677.111111111,0.11477,-0.505565,133388.888888889
-19044.024691358,0.077805,0.041025,-9484.98765432096
-19044.024691358,0.077805,0.00275,0
-19044.024691358,0.077805,-0.031655,9410.9382716049
-19044.024691358,0.077805,-0.06749,18747.8271604938
-19044.024691358,0.077805,-0.10315,28010.6666666666
-19044.024691358,0.077805,-0.13847,37199.4567901233
-19044.024691358,0.077805,-0.173605,46314.197530864
-19044.024691358,0.077805,-0.20831,55354.8888888887
-19044.024691358,0.077805,-0.24258,64321.5308641973
-19044.024691358,0.077805,-0.276675,73214.1234567904
-19044.024691358,0.077805,-0.310435,82032.6666666669
-19044.024691358,0.077805,-0.34383,90777.1604938273
-19044.024691358,0.077805,-0.376895,99447.6049382717
-19044.024691358,0.077805,-0.409575,108044
-19044.024691358,0.077805,-0.44197,116566.345679012
-19044.024691358,0.077805,-0.47387,125014.641975309
-19044.024691358,0.077805,-0.505565,133388.888888889
-9484.98765432096,0.041025,0.00275,0
-9484.98765432096,0.041025,-0.031655,9410.9382716049
-9484.98765432096,0.041025,-0.06749,18747.8271604938
-9484.98765432096,0.041025,-0.10315,28010.6666666666
-9484.98765432096,0.041025,-0.13847,37199.4567901233
-9484.98765432096,0.041025,-0.173605,46314.197530864
-9484.98765432096,0.041025,-0.20831,55354.8888888887
-9484.98765432096,0.041025,-0.24258,64321.5308641973
-9484.98765432096,0.041025,-0.276675,73214.1234567904
-9484.98765432096,0.041025,-0.310435,82032.6666666669
-9484.98765432096,0.041025,-0.34383,90777.1604938273
-9484.98765432096,0.041025,-0.376895,99447.6049382717
-9484.98765432096,0.041025,-0.409575,108044
-9484.98765432096,0.041025,-0.44197,116566.345679012
-9484.98765432096,0.041025,-0.47387,125014.641975309
-9484.98765432096,0.041025,-0.505565,133388.888888889
0,0.00275,-0.031655,9410.9382716049
0,0.00275,-0.06749,18747.8271604938
0,0.00275,-0.10315,28010.6666666666
0,0.00275,-0.13847,37199.4567901233
0,0.00275,-0.173605,46314.197530864
0,0.00275,-0.20831,55354.8888888887
0,0.00275,-0.24258,64321.5308641973
0,0.00275,-0.276675,73214.1234567904
0,0.00275,-0.310435,82032.6666666669
0,0.00275,-0.34383,90777.1604938273
0,0.00275,-0.376895,99447.6049382717
0,0.00275,-0.409575,108044
0,0.00275,-0.44197,116566.345679012
0,0.00275,-0.47387,125014.641975309
0,0.00275,-0.505565,133388.888888889
9410.9382716049,-0.031655,-0.06749,18747.8271604938
9410.9382716049,-0.031655,-0.10315,28010.6666666666
9410.9382716049,-0.031655,-0.13847,37199.4567901233
9410.9382716049,-0.031655,-0.173605,46314.197530864
9410.9382716049,-0.031655,-0.20831,55354.8888888887
9410.9382716049,-0.031655,-0.24258,64321.5308641973
9410.9382716049,-0.031655,-0.276675,73214.1234567904
9410.9382716049,-0.031655,-0.310435,82032.6666666669
9410.9382716049,-0.031655,-0.34383,90777.1604938273
9410.9382716049,-0.031655,-0.376895,99447.6049382717
9410.9382716049,-0.031655,-0.409575,108044
9410.9382716049,-0.031655,-0.44197,116566.345679012
9410.9382716049,-0.031655,-0.47387,125014.641975309
9410.9382716049,-0.031655,-0.505565,133388.888888889
18747.8271604938,-0.06749,-0.10315,28010.6666666666
18747.8271604938,-0.06749,-0.13847,37199.4567901233
18747.8271604938,-0.06749,-0.173605,46314.197530864
18747.8271604938,-0.06749,-0.20831,55354.8888888887
18747.8271604938,-0.06749,-0.24258,64321.5308641973
18747.8271604938,-0.06749,-0.276675,73214.1234567904
18747.8271604938,-0.06749,-0.310435,82032.6666666669
18747.8271604938,-0.06749,-0.34383,90777.1604938273
18747.8271604938,-0.06749,-0.376895,99447.6049382717
18747.8271604938,-0.06749,-0.409575,108044
18747.8271604938,-0.06749,-0.44197,116566.345679012
18747.8271604938,-0.06749,-0.47387,125014.641975309
18747.8271604938,-0.06749,-0.505565,133388.888888889
28010.6666666666,-0.10315,-0.13847,37199.4567901233
28010.6666666666,-0.10315,-0.173605,46314.197530864
28010.6666666666,-0.10315,-0.20831,55354.8888888887
28010.6666666666,-0.10315,-0.24258,64321.5308641973
28010.6666666666,-0.10315,-0.276675,73214.1234567904
28010.6666666666,-0.10315,-0.310435,82032.6666666669
28010.6666666666,-0.10315,-0.34383,90777.1604938273
28010.6666666666,-0.10315,-0.376895,99447.6049382717
28010.6666666666,-0.10315,-0.409575,108044
28010.6666666666,-0.10315,-0.44197,116566.345679012
28010.6666666666,-0.10315,-0.47387,125014.641975309
28010.6666666666,-0.10315,-0.505565,133388.888888889
37199.4567901233,-0.13847,-0.173605,46314.197530864
37199.4567901233,-0.13847,-0.20831,55354.8888888887
37199.4567901233,-0.13847,-0.24258,64321.5308641973
37199.4567901233,-0.13847,-0.276675,73214.1234567904
37199.4567901233,-0.13847,-0.310435,82032.6666666669
37199.4567901233,-0.13847,-0.34383,90777.1604938273
37199.4567901233,-0.13847,-0.376895,99447.6049382717
37199.4567901233,-0.13847,-0.409575,108044
37199.4567901233,-0.13847,-0.44197,116566.345679012
37199.4567901233,-0.13847,-0.47387,125014.641975309
37199.4567901233,-0.13847,-0.505565,133388.888888889
46314.197530864,-0.173605,-0.20831,55354.8888888887
46314.197530864,-0.173605,-0.24258,64321.5308641973
46314.197530864,-0.173605,-0.276675,73214.1234567904
46314.197530864,-0.173605,-0.310435,82032.6666666669
46314.197530864,-0.173605,-0.34383,90777.1604938273
46314.197530864,-0.173605,-0.376895,99447.6049382717
46314.197530864,-0.173605,-0.409575,108044
46314.197530864,-0.173605,-0.44197,116566.345679012
46314.197530864,-0.173605,-0.47387,125014.641975309
46314.197530864,-0.173605,-0.505565,133388.888888889
55354.8888888887,-0.20831,-0.24258,64321.5308641973
55354.8888888887,-0.20831,-0.276675,73214.1234567904
55354.8888888887,-0.20831,-0.310435,82032.6666666669
55354.8888888887,-0.20831,-0.34383,90777.1604938273
55354.8888888887,-0.20831,-0.376895,99447.6049382717
55354.8888888887,-0.20831,-0.409575,108044
55354.8888888887,-0.20831,-0.44197,116566.345679012
55354.8888888887,-0.20831,-0.47387,125014.641975309
55354.8888888887,-0.20831,-0.505565,133388.888888889
64321.5308641973,-0.24258,-0.276675,73214.1234567904
64321.5308641973,-0.24258,-0.310435,82032.6666666669
64321.5308641973,-0.24258,-0.34383,90777.1604938273
64321.5308641973,-0.24258,-0.376895,99447.6049382717
64321.5308641973,-0.24258,-0.409575,108044
64321.5308641973,-0.24258,-0.44197,116566.345679012
64321.5308641973,-0.24258,-0.47387,125014.641975309
64321.5308641973,-0.24258,-0.505565,133388.888888889
73214.1234567904,-0.276675,-0.310435,82032.6666666669
73214.1234567904,-0.276675,-0.34383,90777.1604938273
73214.1234567904,-0.276675,-0.376895,99447.6049382717
73214.1234567904,-0.276675,-0.409575,108044
73214.1234567904,-0.276675,-0.44197,116566.345679012
73214.1234567904,-0.276675,-0.47387,125014.641975309
73214.1234567904,-0.276675,-0.505565,133388.888888889
82032.6666666669,-0.310435,-0.34383,90777.1604938273
82032.6666666669,-0.310435,-0.376895,99447.6049382717
82032.6666666669,-0.310435,-0.409575,108044
82032.6666666669,-0.310435,-0.44197,116566.345679012
82032.6666666669,-0.310435,-0.47387,125014.641975309
82032.6666666669,-0.310435,-0.505565,133388.888888889
90777.1604938273,-0.34383,-0.376895,99447.6049382717
90777.1604938273,-0.34383,-0.409575,108044
90777.1604938273,-0.34383,-0.44197,116566.345679012
90777.1604938273,-0.34383,-0.47387,125014.641975309
90777.1604938273,-0.34383,-0.505565,133388.888888889
99447.6049382717,-0.376895,-0.409575,108044
99447.6049382717,-0.376895,-0.44197,116566.345679012
99447.6049382717,-0.376895,-0.47387,125014.641975309
99447.6049382717,-0.376895,-0.505565,133388.888888889
108044,-0.409575,-0.44197,116566.345679012
108044,-0.409575,-0.47387,125014.641975309
108044,-0.409575,-0.505565,133388.888888889
116566.345679012,-0.44197,-0.47387,125014.641975309
116566.345679012,-0.44197,-0.505565,133388.888888889
125014.641975309,-0.47387,-0.505565,133388.888888889
133388.888888889,-0.505565,-0.47178,123977.950617284
133388.888888889,-0.505565,-0.438025,114641.061728395
133388.888888889,-0.505565,-0.404125,105378.222222222
133388.888888889,-0.505565,-0.37011,96189.4320987656
133388.888888889,-0.505565,-0.336105,87074.6913580249
133388.888888889,-0.505565,-0.30217,78034.0000000002
133388.888888889,-0.505565,-0.268295,69067.3580246916
133388.888888889,-0.505565,-0.234605,60174.7654320986
133388.888888889,-0.505565,-0.201145,51356.222222222
133388.888888889,-0.505565,-0.167735,42611.7283950616
133388.888888889,-0.505565,-0.134605,33941.2839506172
133388.888888889,-0.505565,-0.101725,25344.8888888888
133388.888888889,-0.505565,-0.068935,16822.5432098765
133388.888888889,-0.505565,-0.036465,8374.24691358022
133388.888888889,-0.505565,-0.00451,0
133388.888888889,-0.505565,0.02739,-8300.19753086417
133388.888888889,-0.505565,0.059085,-16526.3456790123
133388.888888889,-0.505565,0.090435,-24678.4444444444
133388.888888889,-0.505565,0.1215,-32756.4938271604
133388.888888889,-0.505565,0.15235,-40760.4938271604
133388.888888889,-0.505565,0.182805,-48690.4444444443
133388.888888889,-0.505565,0.21292,-56546.3456790122
133388.888888889,-0.505565,0.24277,-64328.1975308644
133388.888888889,-0.505565,0.27224,-72036.0000000002
133388.888888889,-0.505565,0.301515,-79669.7530864199
133388.888888889,-0.505565,0.330385,-87229.4567901236
133388.888888889,-0.505565,0.359035,-94715.1111111112
133388.888888889,-0.505565,0.38729,-102126.716049383
133388.888888889,-0.505565,0.41525,-109464.271604938
133388.888888889,-0.505565,0.442875,-116727.777777778
123977.950617284,-0.47178,-0.438025,114641.061728395
123977.950617284,-0.47178,-0.404125,105378.222222222
123977.950617284,-0.47178,-0.37011,96189.4320987656
123977.950617284,-0.47178,-0.336105,87074.6913580249
123977.950617284,-0.47178,-0.30217,78034.0000000002
123977.950617284,-0.47178,-0.268295,69067.3580246916
123977.950617284,-0.47178,-0.234605,60174.7654320986
123977.950617284,-0.47178,-0.201145,51356.222222222
123977.950617284,-0.47178,-0.167735,42611.7283950616
123977.950617284,-0.47178,-0.134605,33941.2839506172
123977.950617284,-0.47178,-0.101725,25344.8888888888
123977.950617284,-0.47178,-0.068935,16822.5432098765
123977.950617284,-0.47178,-0.036465,8374.24691358022
123977.950617284,-0.47178,-0.00451,0
123977.950617284,-0.47178,0.02739,-8300.19753086417
123977.950617284,-0.47178,0.059085,-16526.3456790123
123977.950617284,-0.47178,0.090435,-24678.4444444444
123977.950617284,-0.47178,0.1215,-32756.4938271604
123977.950617284,-0.47178,0.15235,-40760.4938271604
123977.950617284,-0.47178,0.182805,-48690.4444444443
123977.950617284,-0.47178,0.21292,-56546.3456790122
123977.950617284,-0.47178,0.24277,-64328.1975308644
123977.950617284,-0.47178,0.27224,-72036.0000000002
123977.950617284,-0.47178,0.301515,-79669.7530864199
123977.950617284,-0.47178,0.330385,-87229.4567901236
123977.950617284,-0.47178,0.359035,-94715.1111111112
123977.950617284,-0.47178,0.38729,-102126.716049383
123977.950617284,-0.47178,0.41525,-109464.271604938
123977.950617284,-0.47178,0.442875,-116727.777777778
114641.061728395,-0.438025,-0.404125,105378.222222222
114641.061728395,-0.438025,-0.37011,96189.4320987656
114641.061728395,-0.438025,-0.336105,87074.6913580249
114641.061728395,-0.438025,-0.30217,78034.0000000002
114641.061728395,-0.438025,-0.268295,69067.3580246916
114641.061728395,-0.438025,-0.234605,60174.7654320986
114641.061728395,-0.438025,-0.201145,51356.222222222
114641.061728395,-0.438025,-0.167735,42611.7283950616
114641.061728395,-0.438025,-0.134605,33941.2839506172
114641.061728395,-0.438025,-0.101725,25344.8888888888
114641.061728395,-0.438025,-0.068935,16822.5432098765
114641.061728395,-0.438025,-0.036465,8374.24691358022
114641.061728395,-0.438025,-0.00451,0
114641.061728395,-0.438025,0.02739,-8300.19753086417
114641.061728395,-0.438025,0.059085,-16526.3456790123
114641.061728395,-0.438025,0.090435,-24678.4444444444
114641.061728395,-0.438025,0.1215,-32756.4938271604
114641.061728395,-0.438025,0.15235,-40760.4938271604
114641.061728395,-0.438025,0.182805,-48690.4444444443
114641.061728395,-0.438025,0.21292,-56546.3456790122
114641.061728395,-0.438025,0.24277,-64328.1975308644
114641.061728395,-0.438025,0.27224,-72036.0000000002
114641.061728395,-0.438025,0.301515,-79669.7530864199
114641.061728395,-0.438025,0.330385,-87229.4567901236
114641.061728395,-0.438025,0.359035,-94715.1111111112
114641.061728395,-0.438025,0.38729,-102126.716049383
114641.061728395,-0.438025,0.41525,-109464.271604938
114641.061728395,-0.438025,0.442875,-116727.777777778
105378.222222222,-0.404125,-0.37011,96189.4320987656
105378.222222222,-0.404125,-0.336105,87074.6913580249
105378.222222222,-0.404125,-0.30217,78034.0000000002
105378.222222222,-0.404125,-0.268295,69067.3580246916
105378.222222222,-0.404125,-0.234605,60174.7654320986
105378.222222222,-0.404125,-0.201145,51356.222222222
105378.222222222,-0.404125,-0.167735,42611.7283950616
105378.222222222,-0.404125,-0.134605,33941.2839506172
105378.222222222,-0.404125,-0.101725,25344.8888888888
105378.222222222,-0.404125,-0.068935,16822.5432098765
105378.222222222,-0.404125,-0.036465,8374.24691358022
105378.222222222,-0.404125,-0.00451,0
105378.222222222,-0.404125,0.02739,-8300.19753086417
105378.222222222,-0.404125,0.059085,-16526.3456790123
105378.222222222,-0.404125,0.090435,-24678.4444444444
105378.222222222,-0.404125,0.1215,-32756.4938271604
105378.222222222,-0.404125,0.15235,-40760.4938271604
105378.222222222,-0.404125,0.182805,-48690.4444444443
105378.222222222,-0.404125,0.21292,-56546.3456790122
105378.222222222,-0.404125,0.24277,-64328.1975308644
105378.222222222,-0.404125,0.27224,-72036.0000000002
105378.222222222,-0.404125,0.301515,-79669.7530864199
105378.222222222,-0.404125,0.330385,-87229.4567901236
105378.222222222,-0.404125,0.359035,-94715.1111111112
105378.222222222,-0.404125,0.38729,-102126.716049383
105378.222222222,-0.404125,0.41525,-109464.271604938
105378.222222222,-0.404125,0.442875,-116727.777777778
96189.4320987656,-0.37011,-0.336105,87074.6913580249
96189.4320987656,-0.37011,-0.30217,78034.0000000002
96189.4320987656,-0.37011,-0.268295,69067.3580246916
96189.4320987656,-0.37011,-0.234605,60174.7654320986
96189.4320987656,-0.37011,-0.201145,51356.222222222
96189.4320987656,-0.37011,-0.167735,42611.7283950616
96189.4320987656,-0.37011,-0.134605,33941.2839506172
96189.4320987656,-0.37011,-0.101725,25344.8888888888
96189.4320987656,-0.37011,-0.068935,16822.5432098765
96189.4320987656,-0.37011,-0.036465,8374.24691358022
96189.4320987656,-0.37011,-0.00451,0
96189.4320987656,-0.37011,0.02739,-8300.19753086417
96189.4320987656,-0.37011,0.059085,-16526.3456790123
96189.4320987656,-0.37011,0.090435,-24678.4444444444
96189.4320987656,-0.37011,0.1215,-32756.4938271604
96189.4320987656,-0.37011,0.15235,-40760.4938271604
96189.4320987656,-0.37011,0.182805,-48690.4444444443
96189.4320987656,-0.37011,0.21292,-56546.3456790122
96189.4320987656,-0.37011,0.24277,-64328.1975308644
96189.4320987656,-0.37011,0.27224,-72036.0000000002
96189.4320987656,-0.37011,0.301515,-79669.7530864199
96189.4320987656,-0.37011,0.330385,-87229.4567901236
96189.4320987656,-0.37011,0.359035,-94715.1111111112
96189.4320987656,-0.37011,0.38729,-102126.716049383
96189.4320987656,-0.37011,0.41525,-109464.271604938
96189.4320987656,-0.37011,0.442875,-116727.777777778
87074.6913580249,-0.336105,-0.30217,78034.0000000002
87074.6913580249,-0.336105,-0.268295,69067.3580246916
87074.6913580249,-0.336105,-0.234605,60174.7654320986
87074.6913580249,-0.336105,-0.201145,51356.222222222
87074.6913580249,-0.336105,-0.167735,42611.7283950616
87074.6913580249,-0.336105,-0.134605,33941.2839506172
87074.6913580249,-0.336105,-0.101725,25344.8888888888
87074.6913580249,-0.336105,-0.068935,16822.5432098765
87074.6913580249,-0.336105,-0.036465,8374.24691358022
87074.6913580249,-0.336105,-0.00451,0
87074.6913580249,-0.336105,0.02739,-8300.19753086417
87074.6913580249,-0.336105,0.059085,-16526.3456790123
87074.6913580249,-0.336105,0.090435,-24678.4444444444
87074.6913580249,-0.336105,0.1215,-32756.4938271604
87074.6913580249,-0.336105,0.15235,-40760.4938271604
87074.6913580249,-0.336105,0.182805,-48690.4444444443
87074.6913580249,-0.336105,0.21292,-56546.3456790122
87074.6913580249,-0.336105,0.24277,-64328.1975308644
87074.6913580249,-0.336105,0.27224,-72036.0000000002
87074.6913580249,-0.336105,0.301515,-79669.7530864199
87074.6913580249,-0.336105,0.330385,-87229.4567901236
